STARID,LABEL,1th Peak,1th Peak F.A.P,2th Peak,2th Peak F.A.P,3th Peak,3th Peak F.A.P,4th Peak,4th Peak F.A.P,5th Peak,5th Peak F.A.P,6th Peak,6th Peak F.A.P,7th Peak,7th Peak F.A.P,8th Peak,8th Peak F.A.P,9th Peak,9th Peak F.A.P,10th Peak,10th Peak F.A.P,11th Peak,11th Peak F.A.P,12th Peak,12th Peak F.A.P,13th Peak,13th Peak F.A.P,14th Peak,14th Peak F.A.P,15th Peak,15th Peak F.A.P,16th Peak,16th Peak F.A.P,17th Peak,17th Peak F.A.P,18th Peak,18th Peak F.A.P,19th Peak,19th Peak F.A.P,20th Peak,20th Peak F.A.P,21th Peak,21th Peak F.A.P,22th Peak,22th Peak F.A.P,23th Peak,23th Peak F.A.P,24th Peak,24th Peak F.A.P,25th Peak,25th Peak F.A.P,26th Peak,26th Peak F.A.P,27th Peak,27th Peak F.A.P,28th Peak,28th Peak F.A.P,29th Peak,29th Peak F.A.P,30th Peak,30th Peak F.A.P
NP-Gl382,1,0.4959270735471664,4.20228962774012e-20,0.4840926086385017,2.4790115852001265e-19,0.4747748603804439,9.741797227629586e-19,0.4738435160892691,1.115471114892655e-18,0.4708352138990594,1.724759743118051e-18,0.4611202941975852,6.9274254825631985e-18,0.4561158556609316,1.4038644862311185e-17,0.4556318330419456,1.5025937828103473e-17,0.4542399838926782,1.8262912653005587e-17,0.4523635822454044,2.3738223846553944e-17,0.4523362065091936,2.3829048719378637e-17,0.4517903586717925,2.5713299658878228e-17,0.4515123738445057,2.672864451772816e-17,0.4507657678202549,2.9655585207140844e-17,0.4502931569811899,3.166954422124162e-17,0.4500614811382996,3.270550258688362e-17,0.4493694027932739,3.600346104515944e-17,0.4469036329734578,5.064840588319315e-17,0.445102546511179,6.492433941218982e-17,0.4431021487785474,8.546065888935958e-17,0.4423201792537012,9.512741993746684e-17,0.4410346359830452,1.134152545188011e-16,0.440389443460833,1.2385990683271772e-16,0.4403647098888329,1.2427865106073044e-16,0.439624106262536,1.3748529587028723e-16,0.43873025493939977,1.5527908016270042e-16,0.4370568497172371,1.9491141982877223e-16,0.4366327671960445,2.0644719311430482e-16,0.4365982448580922,2.074153789132989e-16,0.43637047691563546,2.1391641347803543e-16
NP-Gl406,1,0.19102699929706632,0.7052536912506342,0.182636972772797,0.788633378747742,0.17116322111375487,0.8831738284355339,0.1670244310419886,0.9100351700804366,0.1650211888715125,0.9215372482014728,0.1597255093160587,0.9472517266449164,0.15788352155522284,0.954646917183964,0.1569666186947219,0.9580430315929912,0.1561965011550625,0.9607528936960036,0.15618805698355187,0.9607818953848178,0.15234594652940606,0.9724456707386718,0.15132295383741315,0.9750623971293184,0.15105210228703225,0.9757228873620976,0.14998278644301274,0.9782024861375608,0.14816107102238646,0.9819775314014813,0.14734176559484408,0.9835011562982112,0.1454579514349632,0.9866248893491196,0.14480765671549128,0.9875877304359458,0.14217433967503126,0.9909398569697012,0.14070569854871914,0.99246559960554,0.13946153765266187,0.9935883136523374,0.1369805124589899,0.9954196526567556,0.1351233183141952,0.996485853686573,0.13447064157046654,0.9968071973120864,0.13297968146967398,0.9974495472348472,0.13261723910200374,0.997587950782144,0.1323135395577891,0.9976989576184928,0.13185859398411892,0.9978570996853432,0.13176330746776166,0.9978890208403312,0.13143503623826336,0.9979959049791844
NP-Gl413.1,1,0.4997252633941535,0.4690179082937813,0.4616270534342597,0.6385883922545768,0.4606861827923304,0.6427152771407452,0.4593561363106829,0.6485321168536136,0.4484463699793573,0.695316340516405,0.4430278035313084,0.7177862298087366,0.4320684619111823,0.7612302321620527,0.4294679938936206,0.7710893425996455,0.4163195108080921,0.8178983457205522,0.4162324347152805,0.8181902899646873,0.4118849321869371,0.8324466231550554,0.4113567040231893,0.8341355138458977,0.4096833920439996,0.8394226753968067,0.4084920767213212,0.8431282006407097,0.3777724635815979,0.9212060823861667,0.3768772545622938,0.9229759198993344,0.36878912277642734,0.9377232617483432,0.3625298091903917,0.9476528896165972,0.3577691797514736,0.9543844727238584,0.3402304920995198,0.973687216498906,0.3396955906086299,0.9741534687380649,0.3386424734519789,0.9750522810267439,0.33543097676467465,0.977640674608513,0.3295340393034193,0.9818305820505524,0.32903186727394435,0.982155703298388,0.3117391462077364,0.9907735971522036,0.2915353538253977,0.9961233928089208,0.290246356325524,0.996345323269684,0.28656143241492343,0.9969196609481388,0.2859267321432007,0.997010140751514
NP-Gl438,1,0.06224620095842525,0.9999999999941012,0.06001169590672373,0.9999999999959532,0.05491462666790902,0.9999999999981902,0.0541409991607838,0.9999999999983856,0.052862517063566435,0.9999999999986564,0.05259519793033101,0.999999999998706,0.052411934437392144,0.9999999999987388,0.05179171133097321,0.999999999998842,0.04936787976970573,0.9999999999991565,0.047757121066508514,0.9999999999993052,0.04721268306811665,0.9999999999993472,0.04718926427794,0.9999999999993491,0.04681880161964061,0.9999999999993754,0.04679320087854762,0.9999999999993772,0.04607174076007687,0.999999999999424,0.04596010910219228,0.9999999999994308,0.04582627406896565,0.9999999999994388,0.04497031855577488,0.9999999999994856,0.043499831457406414,0.9999999999995524,0.04347947744850841,0.9999999999995532,0.04342246733834545,0.9999999999995556,0.04258952341462735,0.9999999999995862,0.04248915323106674,0.9999999999995896,0.04204313966822426,0.999999999999604,0.04202935252152081,0.9999999999996044,0.04188151862945698,0.999999999999609,0.0418130588289292,0.9999999999996112,0.04140587452668994,0.9999999999996227,0.04125398993942351,0.9999999999996272,0.04123479304399065,0.9999999999996276
NP-Gl447,1,0.4874730191645312,1.9684970059717637e-21,0.4617798772907107,1.0838026818076831e-19,0.4453369787500866,1.2743806881158412e-18,0.4334019956888674,7.280911939111902e-18,0.4116397930853569,1.5899695185976895e-16,0.39971362252392,8.203769460291739e-16,0.3910024328252653,2.663427468907491e-15,0.3818144164905311,9.053260923460964e-15,0.3690908388740819,4.779784835395334e-14,0.3683926321229693,5.2315058976714137e-14,0.3651287834741132,7.96834311472811e-14,0.364190580146166,8.989152092871597e-14,0.362347202493779,1.138533828020302e-13,0.3425232905291165,1.3837807898359276e-12,0.3376530537124372,2.525726691790027e-12,0.3339174070514059,3.994685707199973e-12,0.32299967936707497,1.50239960636659e-11,0.3204263130502735,2.0463674133567397e-11,0.31770620594795196,2.8330904457569017e-11,0.31500779532297,3.9068973412119336e-11,0.313817170239096,4.500215828726169e-11,0.2861056354566213,1.126391946907849e-09,0.2751705471525917,3.871593990681386e-09,0.2733583100260047,4.741609411327712e-09,0.27009193779085405,6.823628408756708e-09,0.2646695492778637,1.2439493896894149e-08,0.2624507969707653,1.588265926057711e-08,0.2567792260432024,2.9556160150275303e-08,0.253247372711621,4.340143750358315e-08,0.25304706270909816,4.4354946588932e-08
NP-Gl452.1,1,0.3188420321681807,0.9993179044659606,0.3053823360760746,0.9996193695327258,0.2688215026479429,0.9999301061577692,0.2588608422349718,0.9999569834151172,0.2322305695127731,0.9999886428301036,0.2286755607109812,0.9999905163007256,0.22347977447208356,0.9999927166844129,0.21283314399398434,0.9999957621236736,0.20445598462160086,0.9999972292888468,0.20256100750918007,0.9999974823949896,0.20031742014470744,0.9999977518499876,0.1983248537838693,0.99999796641672,0.17962047825840852,0.9999991943953834,0.17702145369591976,0.9999992894819048,0.1705861942624472,0.9999994771078284,0.16829923567442429,0.9999995303042476,0.16574894239151453,0.999999582788893,0.15661797513198414,0.9999997239389248,0.1527200013002105,0.999999767138422,0.14859074788476115,0.9999998046605544,0.14529018412159184,0.9999998296287864,0.14326730512445673,0.999999843054861,0.14213159010178653,0.9999998500326784,0.14118987490311358,0.9999998555335636,0.13798355125669035,0.9999998724879164,0.1366579139115539,0.9999998787656524,0.13351570514467692,0.999999892139863,0.1199557272378157,0.99999993147641,0.116873444424126,0.9999999373745128,0.1159983031168307,0.9999999388941342
NP-Gl465,1,0.0117190277254713,0.9999999905356978,0.011513850645296987,0.9999999896110376,0.010542975963439056,0.9999999835084256,0.010049690929842849,0.9999999788470788,0.01000193638863292,0.9999999783195196,0.009342826892366192,0.99999996922952,0.00905085798284649,0.9999999638396988,0.008560264701552384,0.9999999521321729,0.008421195643376513,0.9999999480565018,0.008402124729255814,0.9999999474670656,0.008265245060720934,0.9999999430035108,0.008233668233458407,0.9999999419129068,0.008116864306439223,0.9999999376651484,0.008001579538807941,0.9999999331193906,0.007949977325934622,0.9999999309622576,0.00789635349312132,0.9999999286356179,0.007681436523374624,0.9999999183631983,0.0076148459095018535,0.9999999148435956,0.007587250133774122,0.9999999133343279,0.0075759577380404095,0.999999912707908,0.007516045730619827,0.9999999092964256,0.007434929049710109,0.9999999044314148,0.007407314344866502,0.999999902707551,0.007342960356660533,0.9999998985503088,0.007261340244502717,0.999999892982034,0.0070889967536659935,0.999999880036014,0.007080859372895266,0.9999998793818256,0.007006323071583901,0.9999998731960296,0.006987713130615274,0.9999998715955166,0.006966985243556902,0.9999998697856068
NP-Gl486,1,0.3311322958425682,0.9999067987492424,0.31507571512138044,0.9999529058685592,0.27973765444963056,0.9999899533618212,0.2700526966633987,0.999993455616186,0.2658777844913917,0.9999945600149918,0.2648167749199413,0.9999948095592928,0.2586246493531285,0.9999960527104449,0.22763160892702985,0.999998977341748,0.21685250958335914,0.9999993509938582,0.2161420776279341,0.9999993699007336,0.2158129506381978,0.9999993784605612,0.21567855090278185,0.9999993819203341,0.20972674883202166,0.9999995162712242,0.20848058137869,0.999999540215276,0.20785030670096294,0.9999995518359276,0.2077118472960978,0.9999995543460238,0.20685127743539228,0.9999995696101808,0.20651602425159188,0.9999995754026648,0.206470792158074,0.999999576177694,0.2014234771242472,0.9999996537145333,0.19392639732558928,0.9999997416271362,0.1890902135877841,0.9999997849980166,0.188947779875529,0.9999997861442648,0.1877587737074895,0.9999997954460972,0.18226421691830225,0.9999998328237396,0.1685718137869766,0.999999895805794,0.1675196708926835,0.9999998993231598,0.16602408813707722,0.9999999040684009,0.16556854577590818,0.999999905456866,0.16327891615520884,0.9999999120565308
NP-Gl569A,1,0.44453303775684266,0.3053310198246157,0.4302387315195244,0.3737863110508005,0.4273614805304805,0.3885036012624615,0.4260186221934975,0.3954713753042042,0.4072413238699131,0.4984740112428384,0.3857923415554951,0.6230983136434661,0.3808637016853157,0.65161446857763,0.3806857928847607,0.6526374712975394,0.3605713031952893,0.7630176021180533,0.3596567882091634,0.7676937485477163,0.3585613054066399,0.7732454539489771,0.3567797948495797,0.7821541100667262,0.3551685572272808,0.7900788959307214,0.3522809693121214,0.8039516923321088,0.3502497992895444,0.8134451507061418,0.3498428184734895,0.8153201566796187,0.34915042344109004,0.8184888775007758,0.3470853893634929,0.8277780097000367,0.3395891682006629,0.8593690202417057,0.33497379232523866,0.8770731048803859,0.3322142928546494,0.8869986366677352,0.3311488245031861,0.8906971635349384,0.3301205355973165,0.8941955973200081,0.32948411843632963,0.8963257899284058,0.3255959091044865,0.9087577514047084,0.325168516771869,0.9100632089484134,0.32462209839074185,0.9117146394960136,0.31022393645612045,0.948265084575879,0.30886190204496755,0.9510531078883852,0.2989331960336897,0.9681963092833294
NP-Gl618A,1,0.9183593414064932,7.314510003466313e-08,0.9069873353514322,2.2026871297201894e-07,0.8660214791297098,4.790063185301146e-06,0.7467211323686325,0.0009984772495372325,0.6682326446944483,0.009338776542042052,0.654012826992724,0.013175735048247459,0.5254435307928996,0.1602844657647377,0.5239309165753248,0.16408413925281004,0.5207778368438996,0.1722206420329228,0.4886885861677226,0.27224398940022776,0.4645098831389039,0.3681070207399665,0.4571377257043736,0.4004421082315709,0.4536292692826343,0.4162657896652901,0.4475515424368028,0.44426727623639467,0.43764100410136797,0.4912609790535363,0.435292295318708,0.5025888747414382,0.3905032550869088,0.7181854776852789,0.374271965530518,0.7879218912071482,0.3710429886754078,0.8007635256873101,0.3568496000211654,0.8523870332021225,0.3562782385318847,0.8542901460481567,0.35187865271393803,0.8684690170973609,0.34933055757113274,0.8762915172091318,0.3436468479271547,0.8926970676661898,0.33846982751943216,0.9063799466854277,0.33479958583477515,0.9153550723781884,0.3259981480852957,0.934471279511638,0.3246151920046541,0.9371734750244014,0.3179784620940224,0.9490475120409436,0.31623694290543963,0.9518723736086367
NP-Gl628,1,0.1912678231140469,3.5586553287510354e-06,0.1911685121465178,3.599255234294848e-06,0.18925655782408907,4.47642019662712e-06,0.1869222072951744,5.837609951869966e-06,0.1749430901890444,2.249593279276913e-05,0.16725802667902154,5.282720112625662e-05,0.16498288036388525,6.789808594552971e-05,0.16099799682212548,0.00010518009909898056,0.15531221354041785,0.0001955692685814116,0.15477587539696155,0.0002072994592285849,0.15471945870905884,0.00020857298883237584,0.1529492152072913,0.0002527038636136694,0.14168530497304946,0.0008473025260795984,0.13801382810430898,0.0012515059463981222,0.13636862533174565,0.0014894829768014213,0.1354904695296372,0.001634225698768381,0.13436750534735584,0.0018396585266884167,0.13330911701332945,0.00205647321567374,0.12849282596882106,0.003406286828399329,0.1280954421732154,0.003550478914377547,0.1267270116415877,0.004094490112273313,0.12598835935988886,0.00442139743946234,0.12159109927434245,0.006970411896568547,0.11386349709951972,0.015368730732472113,0.1116776125681118,0.01917373802423301,0.11084454572565124,0.02085360373407571,0.11060147754115608,0.021370189782785563,0.10771452941570674,0.028541710848644607,0.10574820691623804,0.034709522411832235,0.10557279470015507,0.035318462781215365
NP-Gl643,1,0.6577636689411192,0.8226501717815351,0.6415110248881779,0.8597405487258383,0.6020713637272356,0.9261787659333982,0.5841239133322789,0.9467145247998312,0.5746865536273303,0.9554843764805993,0.5469188360701224,0.9746255309459884,0.5464110530517647,0.9748963384473384,0.5276082749998022,0.9833134399789842,0.5170576534788817,0.9868532491636602,0.5083176294085653,0.9892621207623676,0.5075846458514178,0.9894449316811632,0.5002285194523678,0.9911305439275144,0.4974229139708244,0.9917065478475796,0.4967282745311658,0.9918438268685362,0.4886386253688193,0.9932974873823254,0.4882053938501934,0.9933682269278588,0.4879531531518991,0.9934090991799848,0.4851823389966878,0.9938431744019618,0.4829863013685391,0.994168453153288,0.4793056371561824,0.9946785068027776,0.4512687927844865,0.997406564841173,0.4485563091504957,0.9975853702239628,0.4404254668389904,0.9980544133122736,0.4163855349333762,0.9989876785499804,0.4108137162961496,0.9991323439330528,0.4082516157057342,0.9991919883461138,0.4076210240970601,0.9992060511133326,0.40506818065627204,0.9992606082749154,0.3961362194169053,0.9994244072942616,0.393871255791384,0.9994599887648178
NP-Gl680,1,0.9265700870128748,1.0957871427479902e-18,0.9237803437902232,2.1407765472437773e-18,0.91365735392892,2.009365442280264e-17,0.8879577753305441,2.1564942492847e-15,0.8526470045549454,2.928303424559837e-13,0.839624423122052,1.3345413529761155e-12,0.7896625650128741,1.706618879935721e-10,0.6458734695231173,1.8246202090617424e-06,0.6361019289478828,2.9557546821011e-06,0.6208092727553204,6.1266571215222525e-06,0.6035134303315804,1.3483504734193505e-05,0.593310872262135,2.1122134001789806e-05,0.5101169876171725,0.0005584374344431599,0.4772372814284268,0.0017384737348866738,0.4657978430315188,0.0025350152005097835,0.3918381222444014,0.02375075532058546,0.3856333024592051,0.02822248873326557,0.3844973333274266,0.029120595754601294,0.3811196495762331,0.031948394907416466,0.3714830961418189,0.04145546107582865,0.368826622650206,0.044495921193822,0.3677695027113812,0.045761221510640965,0.3627500278042389,0.052226325637707516,0.3605060402914312,0.05537512354016319,0.3567552723867617,0.0610220569950503,0.3537904517490568,0.06584604301014206,0.35038054425865145,0.07181383223033143,0.34680670275079084,0.07858106308300633,0.3431445879044264,0.08609571162150195,0.3417079027800932,0.08921254111565421
NP-Gl693,1,0.0015204949975952046,1.0,0.0015165659825212238,1.0,0.0014463063181398836,1.0,0.0014444371433179465,1.0,0.0014105689889309025,1.0,0.0013821851207447395,1.0,0.0013813049136543474,1.0,0.0013527508481294436,1.0,0.001346463905338894,1.0,0.001338231827624197,1.0,0.0013105412237809993,1.0,0.001298834524543373,1.0,0.0012625916571151878,1.0,0.0012271604013406965,1.0,0.001221061803715119,1.0,0.001188520526605225,1.0,0.0011813927177978095,1.0,0.001172226832226111,1.0,0.0011696256861609675,1.0,0.0011607365821515365,1.0,0.0011458433865017936,1.0,0.0011332533987821886,1.0,0.0011264029687963527,1.0,0.0011189090578542394,1.0,0.0011164849715387724,1.0,0.00111197343805739,1.0,0.0011096479275281123,1.0,0.0011093876359066258,1.0,0.0011093115458019232,1.0,0.0011088164269585767,1.0
NP-Gl699,1,0.9757364418463612,5.264776433635891e-264,0.9719376082944342,1.4969263120153752e-253,0.9527127421303002,4.7466050250500955e-216,0.8790244734198507,1.4969073937214651e-148,0.6470804815563845,1.1549785170466305e-71,0.5438490716390514,2.9307842418704207e-53,0.4857954348835122,1.1298088749472248e-44,0.4837396848126329,2.182051798098582e-44,0.4823973957023487,3.3488669477614797e-44,0.4738330425555327,5.018188644728713e-43,0.399655142205906,1.3898396377210519e-33,0.3591968937528181,6.417767249820277e-29,0.35271765724804205,3.3614502286594825e-28,0.32904927951242674,1.2380196450550045e-25,0.3274721050691977,1.821550893509224e-25,0.3247815414243339,3.5125926025092467e-25,0.3176096229926257,1.9961409123638776e-24,0.3122604726916798,7.206582487712212e-24,0.29673713167282817,2.824663852153591e-22,0.29436262191416906,4.914692070166694e-22,0.29222793769994937,8.072822639676227e-22,0.2843846972820823,4.934413315227595e-21,0.28315026900511264,6.548911477703835e-21,0.28051686119749725,1.1959094900283644e-20,0.2738460692287088,5.442633819971167e-20,0.2702733976808129,1.2182014110769473e-19,0.2690985582778686,1.5863470703435171e-19,0.2645602223880567,4.381459439540781e-19,0.26190404152754904,7.916867160691096e-19,0.25716697320250914,2.2615810051206017e-18
